school,source_file,source_title,source_report_date,jmtes,student_id,grade,female,gender,black,race_ethnicity,age,meal_status,entry_code,report_school_days,full_school_year_days,unexcused_absences,excused_absences,total_absences,unexcused_pct,excused_pct,total_pct,propensity,overlap_weight
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600407799,04,1.0,Female,1.0,Black,10.0,03,R,170.0,170.0,23.0,2.0,25.0,13.529411764705882,1.1764705882352942,14.705882352941178,0.4336933266263155,0.5663066733736846
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600403464,05,0.0,Male,1.0,Black,11.0,02,R,170.0,170.0,5.0,0.0,5.0,2.941176470588235,0.0,2.941176470588235,0.46538483297509375,0.5346151670249062
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600409342,01,0.0,Male,1.0,Black,7.0,05,R,170.0,170.0,6.0,22.0,28.0,3.5294117647058822,12.941176470588237,16.470588235294116,0.4499597498874296,0.5500402501125704
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600408921,03,1.0,Female,1.0,Black,10.0,05,R,170.0,170.0,4.0,3.0,7.0,2.3529411764705883,1.7647058823529411,4.117647058823529,0.4976340068704408,0.5023659931295592
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600411900,02,1.0,Female,1.0,Black,7.0,05,R,170.0,170.0,19.0,1.0,20.0,11.176470588235295,0.5882352941176471,11.76470588235294,0.5314838722542972,0.46851612774570284
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600405218,05,0.0,Male,1.0,Black,11.0,05,R,170.0,170.0,12.0,1.0,13.0,7.0588235294117645,0.5882352941176471,7.647058823529412,0.4196039452000191,0.5803960547999809
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600407431,02,1.0,Female,1.0,Black,8.0,05,R,170.0,170.0,9.0,2.0,11.0,5.294117647058823,1.1764705882352942,6.470588235294119,0.5276636229602334,0.4723363770397666
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600412786,04,1.0,Female,0.0,NonBlack,10.0,05,C,170.0,170.0,13.0,1.0,14.0,7.647058823529412,0.5882352941176471,8.235294117647058,0.42785474676321933,0.5721452532367807
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600412788,02,1.0,Female,0.0,NonBlack,8.0,05,C,170.0,170.0,11.0,1.0,12.0,6.470588235294119,0.5882352941176471,7.0588235294117645,0.4557685813194532,0.5442314186805468
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600407872,04,0.0,Male,0.0,NonBlack,9.0,05,R,170.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40974039343040375,0.5902596065695962
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600407908,02,0.0,Male,0.0,NonBlack,8.0,05,R,170.0,170.0,4.0,1.0,5.0,2.3529411764705883,0.5882352941176471,2.941176470588235,0.43360600605969885,0.5663939939403011
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600409020,01,1.0,Female,1.0,Black,7.0,05,R,170.0,170.0,7.0,0.0,7.0,4.117647058823529,0.0,4.117647058823529,0.4589453259565424,0.5410546740434576
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600410334,05,1.0,Female,1.0,Black,10.0,04,R,170.0,170.0,6.0,3.0,9.0,3.5294117647058822,1.7647058823529411,5.294117647058823,0.33458528659223796,0.665414713407762
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600407465,03,0.0,Male,1.0,Black,9.0,04,R,170.0,170.0,8.0,2.0,10.0,4.705882352941177,1.1764705882352942,5.88235294117647,0.3905332190874847,0.6094667809125154
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600408740,01,1.0,Female,1.0,Black,7.0,01,R,170.0,170.0,19.0,1.0,20.0,11.176470588235295,0.5882352941176471,11.76470588235294,0.3436576738555143,0.6563423261444856
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600408026,04,0.0,Male,1.0,Black,11.0,05,R,170.0,170.0,3.0,2.0,5.0,1.7647058823529411,1.1764705882352942,2.941176470588235,0.4864955475270443,0.5135044524729557
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600408024,04,0.0,Male,1.0,Black,11.0,05,R,170.0,170.0,2.0,1.0,3.0,1.1764705882352942,0.5882352941176471,1.7647058823529411,0.4864955475270443,0.5135044524729557
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600410469,03,0.0,Male,0.0,NonBlack,9.0,05,R,170.0,170.0,8.0,0.0,8.0,4.705882352941177,0.0,4.705882352941177,0.4080456252027806,0.5919543747972194
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600411380,03,1.0,Female,0.0,NonBlack,8.0,01,R,170.0,170.0,13.0,2.0,15.0,7.647058823529412,1.1764705882352942,8.823529411764707,0.30940146560433485,0.6905985343956651
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600411379,04,1.0,Female,0.0,NonBlack,10.0,01,R,170.0,170.0,14.0,1.0,15.0,8.235294117647058,0.5882352941176471,8.823529411764707,0.3043694291592649,0.6956305708407351
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600409738,01,1.0,Female,1.0,Black,7.0,05,R,170.0,170.0,15.0,0.0,15.0,8.823529411764707,0.0,8.823529411764707,0.4589453259565424,0.5410546740434576
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600411633,KF,0.0,Male,1.0,Black,6.0,05,R,170.0,170.0,30.0,0.0,30.0,17.647058823529413,0.0,17.647058823529413,0.3882769410660164,0.6117230589339836
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600412351,KF,0.0,Male,0.0,NonBlack,6.0,01,R,170.0,170.0,6.0,7.0,13.0,3.5294117647058822,4.117647058823529,7.647058823529412,0.21777411536644375,0.7822258846335562
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600412663,KF,0.0,Male,1.0,Black,6.0,03,R,170.0,170.0,12.0,16.0,28.0,7.0588235294117645,9.411764705882353,16.470588235294116,0.3276337693168126,0.6723662306831875
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600407231,02,1.0,Female,1.0,Black,7.0,05,R,170.0,170.0,16.0,2.0,18.0,9.411764705882353,1.1764705882352942,10.588235294117647,0.5314838722542972,0.46851612774570284
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600409035,01,1.0,Female,1.0,Black,7.0,05,R,170.0,170.0,21.0,21.0,42.0,12.352941176470589,12.352941176470589,24.705882352941178,0.4589453259565424,0.5410546740434576
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600408189,04,0.0,Male,1.0,Black,11.0,04,R,170.0,170.0,12.0,6.0,18.0,7.0588235294117645,3.5294117647058822,10.588235294117647,0.3849171250844119,0.6150828749155881
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600408544,03,0.0,Male,1.0,Black,9.0,04,R,170.0,170.0,0.0,1.0,1.0,0.0,0.5882352941176471,0.5882352941176471,0.3905332190874847,0.6094667809125154
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600407336,03,0.0,Male,1.0,Black,9.0,04,R,170.0,170.0,3.0,1.0,4.0,1.7647058823529411,0.5882352941176471,2.3529411764705883,0.3905332190874847,0.6094667809125154
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600411932,01,0.0,Male,1.0,Black,6.0,04,R,170.0,170.0,33.0,1.0,34.0,19.411764705882355,0.5882352941176471,20.0,0.35429871247684586,0.6457012875231541
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600411524,01,0.0,Male,1.0,Black,7.0,01,R,170.0,170.0,16.0,5.0,21.0,9.411764705882353,2.941176470588235,12.352941176470589,0.33552951384026497,0.664470486159735
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600411819,03,1.0,Female,1.0,Black,9.0,04,R,170.0,170.0,18.0,4.0,22.0,10.588235294117647,2.3529411764705883,12.941176470588237,0.39919333742627594,0.6008066625737241
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600405114,04,0.0,Male,1.0,Black,10.0,04,R,170.0,170.0,6.0,14.0,20.0,3.5294117647058822,8.235294117647058,11.76470588235294,0.3885540581161595,0.6114459418838405
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600412515,02,1.0,Female,1.0,Black,8.0,05,C,170.0,170.0,30.0,7.0,37.0,17.647058823529413,4.117647058823529,21.764705882352942,0.5409798178233376,0.4590201821766624
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600412288,02,0.0,Male,0.0,NonBlack,9.0,04,R,170.0,170.0,1.0,2.0,3.0,0.5882352941176471,1.1764705882352942,1.7647058823529411,0.3324363408791091,0.6675636591208909
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600411786,01,0.0,Male,0.0,NonBlack,6.0,04,R,170.0,170.0,7.0,0.0,7.0,4.117647058823529,0.0,4.117647058823529,0.28052200230195723,0.7194779976980428
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600409371,04,1.0,Female,0.0,NonBlack,10.0,03,R,170.0,170.0,7.0,3.0,10.0,4.117647058823529,1.7647058823529411,5.88235294117647,0.35240708962689254,0.6475929103731075
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600411785,03,1.0,Female,0.0,NonBlack,10.0,04,R,170.0,170.0,8.0,0.0,8.0,4.705882352941177,0.0,4.705882352941177,0.31737985210911257,0.6826201478908874
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600411574,01,1.0,Female,1.0,Black,7.0,04,R,170.0,170.0,19.0,1.0,20.0,11.176470588235295,0.5882352941176471,11.76470588235294,0.3590966116421836,0.6409033883578164
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600412432,04,1.0,Female,0.0,NonBlack,10.0,01,R,170.0,170.0,6.0,0.0,6.0,3.5294117647058822,0.0,3.5294117647058822,0.3043694291592649,0.6956305708407351
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600409299,03,1.0,Female,0.0,NonBlack,9.0,03,R,170.0,170.0,11.0,0.0,11.0,6.470588235294119,0.0,6.470588235294119,0.35430882077640913,0.6456911792235909
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600410973,02,0.0,Male,0.0,NonBlack,8.0,04,R,170.0,170.0,9.0,0.0,9.0,5.294117647058823,0.0,5.294117647058823,0.3358481590518124,0.6641518409481876
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600410972,04,1.0,Female,0.0,NonBlack,10.0,04,R,170.0,170.0,6.0,0.0,6.0,3.5294117647058822,0.0,3.5294117647058822,0.31890091850418806,0.681099081495812
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600405711,05,1.0,Female,1.0,Black,11.0,04,R,170.0,170.0,4.0,4.0,8.0,2.3529411764705883,2.3529411764705883,4.705882352941177,0.3311799003694626,0.6688200996305373
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600412302,05,1.0,Female,1.0,Black,11.0,03,R,170.0,170.0,13.0,1.0,14.0,7.647058823529412,0.5882352941176471,8.235294117647058,0.36528428136188174,0.6347157186381183
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600410733,05,0.0,Male,1.0,Black,11.0,05,R,170.0,170.0,4.0,2.0,6.0,2.3529411764705883,1.1764705882352942,3.5294117647058822,0.4196039452000191,0.5803960547999809
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600408433,03,0.0,Male,0.0,NonBlack,10.0,03,S,170.0,170.0,15.0,0.0,15.0,8.823529411764707,0.0,8.823529411764707,0.48558168288812553,0.5144183171118745
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600410730,03,1.0,Female,1.0,Black,9.0,05,R,170.0,170.0,6.0,2.0,8.0,3.5294117647058822,1.1764705882352942,4.705882352941177,0.5014676650481419,0.4985323349518581
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600410729,03,0.0,Male,1.0,Black,9.0,05,R,170.0,170.0,6.0,2.0,8.0,3.5294117647058822,1.1764705882352942,4.705882352941177,0.49240723395414576,0.5075927660458542
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600413111,04,1.0,Female,1.0,Black,10.0,03,S,170.0,170.0,8.0,1.0,9.0,4.705882352941177,0.5882352941176471,5.294117647058823,0.5810886174848567,0.41891138251514326
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600411515,KF,1.0,Female,1.0,Black,6.0,05,R,170.0,170.0,8.0,0.0,8.0,4.705882352941177,0.0,4.705882352941177,0.39691961067786735,0.6030803893221326
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600406328,04,0.0,Male,1.0,Black,10.0,04,R,170.0,170.0,7.0,3.0,10.0,4.117647058823529,1.7647058823529411,5.88235294117647,0.3885540581161595,0.6114459418838405
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600406341,03,1.0,Female,1.0,Black,9.0,04,R,170.0,170.0,8.0,2.0,10.0,4.705882352941177,1.1764705882352942,5.88235294117647,0.39919333742627594,0.6008066625737241
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600412178,03,1.0,Female,1.0,Black,9.0,05,C,170.0,170.0,8.0,0.0,8.0,4.705882352941177,0.0,4.705882352941177,0.5148433529408644,0.48515664705913564
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600409885,KF,1.0,Female,1.0,Black,6.0,05,R,170.0,170.0,15.0,11.0,26.0,8.823529411764707,6.470588235294119,15.294117647058824,0.39691961067786735,0.6030803893221326
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600409300,03,1.0,Female,0.0,NonBlack,9.0,05,R,170.0,170.0,20.0,7.0,27.0,11.76470588235294,4.117647058823529,15.88235294117647,0.4168284886646288,0.5831715113353713
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600412802,KF,1.0,Female,0.0,NonBlack,6.0,02,C,170.0,170.0,24.0,1.0,25.0,14.117647058823529,0.5882352941176471,14.705882352941178,0.3726752887982271,0.6273247112017729
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600409176,04,1.0,Female,1.0,Black,10.0,04,R,170.0,170.0,21.0,12.0,33.0,12.352941176470589,7.0588235294117645,19.411764705882355,0.3971988908994187,0.6028011091005814
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600408822,04,0.0,Male,0.0,NonBlack,10.0,03,R,170.0,170.0,2.0,2.0,4.0,1.1764705882352942,1.1764705882352942,2.3529411764705883,0.34418050705905767,0.6558194929409423
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600405910,04,0.0,Male,1.0,Black,10.0,04,R,170.0,170.0,4.0,0.0,4.0,2.3529411764705883,0.0,2.3529411764705883,0.3885540581161595,0.6114459418838405
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600405911,05,0.0,Male,1.0,Black,11.0,04,R,170.0,170.0,2.0,0.0,2.0,1.1764705882352942,0.0,1.1764705882352942,0.3232015365192304,0.6767984634807696
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600412634,05,1.0,Female,1.0,Black,11.0,04,C,170.0,170.0,19.0,1.0,20.0,11.176470588235295,0.5882352941176471,11.76470588235294,0.3431398159613115,0.6568601840386885
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600411620,03,0.0,Male,1.0,Black,9.0,04,R,170.0,170.0,15.0,0.0,15.0,8.823529411764707,0.0,8.823529411764707,0.3905332190874847,0.6094667809125154
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600411312,KF,0.0,Male,1.0,Black,6.0,05,R,170.0,170.0,16.0,0.0,16.0,9.411764705882353,0.0,9.411764705882353,0.3882769410660164,0.6117230589339836
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600409812,03,1.0,Female,1.0,Black,9.0,04,R,170.0,170.0,4.0,1.0,5.0,2.3529411764705883,0.5882352941176471,2.941176470588235,0.39919333742627594,0.6008066625737241
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600409014,03,0.0,Male,0.0,NonBlack,9.0,05,R,170.0,170.0,1.0,4.0,5.0,0.5882352941176471,2.3529411764705883,2.941176470588235,0.4080456252027806,0.5919543747972194
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600410455,05,0.0,Male,0.0,NonBlack,11.0,05,R,170.0,170.0,12.0,0.0,12.0,7.0588235294117645,0.0,7.0588235294117645,0.33937590855695116,0.6606240914430488
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600410454,02,1.0,Female,0.0,NonBlack,8.0,05,R,170.0,170.0,16.0,0.0,16.0,9.411764705882353,0.0,9.411764705882353,0.4425277478512208,0.5574722521487792
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600407490,04,1.0,Female,0.0,NonBlack,10.0,05,R,170.0,170.0,3.0,9.0,12.0,1.7647058823529411,5.294117647058823,7.0588235294117645,0.4148067651589952,0.5851932348410047
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600409887,KF,0.0,Male,0.0,NonBlack,6.0,05,R,170.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31083082601844725,0.6891691739815528
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600408136,02,1.0,Female,0.0,NonBlack,8.0,05,R,170.0,170.0,1.0,1.0,2.0,0.5882352941176471,0.5882352941176471,1.1764705882352942,0.4425277478512208,0.5574722521487792
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600407486,03,0.0,Male,0.0,NonBlack,9.0,05,R,170.0,170.0,0.0,1.0,1.0,0.0,0.5882352941176471,0.5882352941176471,0.4080456252027806,0.5919543747972194
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600405127,04,0.0,Male,1.0,Black,10.0,02,R,170.0,170.0,2.0,0.0,2.0,1.1764705882352942,0.0,1.1764705882352942,0.5366891126261628,0.4633108873738372
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600413187,05,0.0,Male,1.0,Black,12.0,03,C,170.0,170.0,1.0,0.0,1.0,0.5882352941176471,0.0,0.5882352941176471,0.36573451339865465,0.6342654866013453
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600407239,02,1.0,Female,1.0,Black,8.0,02,R,170.0,170.0,4.0,0.0,4.0,2.3529411764705883,0.0,2.3529411764705883,0.5735829092816749,0.4264170907183251
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600410043,KF,0.0,Male,1.0,Black,6.0,02,R,170.0,170.0,1.0,0.0,1.0,0.5882352941176471,0.0,0.5882352941176471,0.4331909429160392,0.5668090570839608
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600412696,01,0.0,Male,1.0,Black,8.0,05,C,170.0,170.0,20.0,7.0,27.0,11.76470588235294,4.117647058823529,15.88235294117647,0.45942743944080583,0.5405725605591942
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600412147,KF,0.0,Male,0.0,NonBlack,5.0,05,R,170.0,170.0,18.0,3.0,21.0,10.588235294117647,1.7647058823529411,12.352941176470589,0.31412524555073423,0.6858747544492658
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600407513,04,0.0,Male,0.0,NonBlack,10.0,05,R,170.0,170.0,11.0,3.0,14.0,6.470588235294119,1.7647058823529411,8.235294117647058,0.40603684090745235,0.5939631590925476
JMTES,JMTES At Risk Report_Updated 6.15.26 (PW_ #MTE2026).xlsx,Taylor Elementary RTI - at Risk Report,2026-06-15,1.0,600410215,02,1.0,Female,0.0,NonBlack,8.0,04,R,170.0,170.0,17.0,6.0,23.0,10.0,3.5294117647058822,13.529411764705882,0.343980042197937,0.656019957802063
