school,treatment,student_id,female,black,ses,grade,entry_date,enrolled_days,unexcused,excused,total_absences,unexcused_absence_rate,excused_absence_rate,total_absence_rate
JES,0,600407761,0,0,2,03,2025-08-18,170,0.0,0.0,0.0,0.0,0.0,0.0
JES,0,600410300,0,0,2,KF,2025-08-19,169,1.0,0.0,1.0,0.591715976331361,0.0,0.591715976331361
JES,0,600409142,0,0,2,03,2025-08-18,170,4.0,6.0,10.0,2.3529411764705883,3.5294117647058822,5.88235294117647
JES,0,600411565,0,0,2,01,2025-08-18,170,3.0,0.0,3.0,1.7647058823529411,0.0,1.7647058823529411
JES,0,600406409,0,1,2,03,2025-08-18,170,7.0,2.0,9.0,4.117647058823529,1.1764705882352942,5.294117647058823
JES,0,600408033,1,0,0,04,2025-08-18,170,4.0,1.0,5.0,2.3529411764705883,0.5882352941176471,2.941176470588235
JES,0,600408072,1,0,2,03,2025-08-18,170,6.0,0.0,6.0,3.5294117647058822,0.0,3.5294117647058822
JES,0,600413219,1,1,0,05,2026-04-16,26,6.0,0.0,6.0,23.076923076923077,0.0,23.076923076923077
JES,0,600412338,1,1,2,KF,2025-08-18,170,1.0,1.0,2.0,0.5882352941176471,0.5882352941176471,1.1764705882352942
JES,0,600408566,1,0,2,02,2025-08-18,170,4.0,0.0,4.0,2.3529411764705883,0.0,2.3529411764705883
JES,0,600406897,1,1,2,05,2025-08-18,170,1.0,0.0,1.0,0.5882352941176471,0.0,0.5882352941176471
JES,0,600412358,1,0,2,KF,2025-08-18,170,11.0,3.0,14.0,6.470588235294119,1.7647058823529411,8.235294117647058
JES,0,600412306,1,0,2,KF,2025-08-18,170,8.0,0.0,8.0,4.705882352941177,0.0,4.705882352941177
JES,0,600411347,1,1,2,01,2025-08-18,170,34.0,0.0,34.0,20.0,0.0,20.0
JES,0,600405593,0,1,2,04,2025-08-18,170,6.0,0.0,6.0,3.5294117647058822,0.0,3.5294117647058822
JES,0,600409327,1,1,2,01,2025-08-18,170,16.0,0.0,16.0,9.411764705882353,0.0,9.411764705882353
JES,0,600407846,0,1,2,04,2025-08-18,170,3.0,0.0,3.0,1.7647058823529411,0.0,1.7647058823529411
JES,0,600410303,1,1,2,02,2025-08-18,170,8.0,0.0,8.0,4.705882352941177,0.0,4.705882352941177
JES,0,600411594,1,0,2,02,2025-08-18,170,5.0,1.0,6.0,2.941176470588235,0.5882352941176471,3.5294117647058822
JES,0,600412304,1,0,2,KF,2025-08-18,170,5.0,4.0,9.0,2.941176470588235,2.3529411764705883,5.294117647058823
JES,0,600409070,0,1,2,02,2025-08-18,170,4.0,0.0,4.0,2.3529411764705883,0.0,2.3529411764705883
JES,0,600408708,1,0,2,03,2025-08-18,170,4.0,0.0,4.0,2.3529411764705883,0.0,2.3529411764705883
JES,0,600409012,0,0,2,03,2025-08-18,170,4.0,5.0,9.0,2.3529411764705883,2.941176470588235,5.294117647058823
JES,0,600411575,0,0,0,01,2025-08-18,170,10.0,0.0,10.0,5.88235294117647,0.0,5.88235294117647
JES,0,600407793,0,0,2,04,2025-08-18,170,5.0,4.0,9.0,2.941176470588235,2.3529411764705883,5.294117647058823
JES,0,600409902,1,1,2,KF,2025-08-18,170,35.0,6.0,41.0,20.588235294117645,3.5294117647058822,24.11764705882353
JES,0,600408747,1,1,2,01,2025-08-18,170,36.0,5.0,41.0,21.176470588235293,2.941176470588235,24.11764705882353
JES,0,600412114,0,1,2,03,2025-08-18,170,30.0,12.0,42.0,17.647058823529413,7.0588235294117645,24.705882352941178
JES,0,600410592,0,0,2,04,2025-08-18,170,5.0,6.0,11.0,2.941176470588235,3.5294117647058822,6.470588235294119
JES,0,600413034,1,0,2,KF,2025-12-15,92,22.0,12.0,34.0,23.91304347826087,13.043478260869565,36.95652173913043
JES,0,600408572,1,0,2,01,2025-08-18,170,2.0,2.0,4.0,1.1764705882352942,1.1764705882352942,2.3529411764705883
JES,0,600409396,1,1,0,01,2025-08-18,170,6.0,0.0,6.0,3.5294117647058822,0.0,3.5294117647058822
JES,0,600411241,1,1,2,KF,2025-08-18,170,7.0,2.0,9.0,4.117647058823529,1.1764705882352942,5.294117647058823
JES,0,600412218,0,1,2,KF,2025-08-18,170,13.0,4.0,17.0,7.647058823529412,2.3529411764705883,10.0
JES,0,600405724,0,1,2,05,2025-08-18,170,6.0,2.0,8.0,3.5294117647058822,1.1764705882352942,4.705882352941177
JES,0,600408875,1,1,2,03,2025-08-18,170,1.0,0.0,1.0,0.5882352941176471,0.0,0.5882352941176471
JES,0,600409370,1,1,2,02,2025-08-18,170,2.0,1.0,3.0,1.1764705882352942,0.5882352941176471,1.7647058823529411
JES,0,600410466,0,1,2,KF,2025-08-18,170,4.0,0.0,4.0,2.3529411764705883,0.0,2.3529411764705883
JES,0,600407496,0,0,2,03,2025-08-18,170,8.0,2.0,10.0,4.705882352941177,1.1764705882352942,5.88235294117647
JES,0,600411546,1,1,2,04,2025-08-18,170,3.0,0.0,3.0,1.7647058823529411,0.0,1.7647058823529411
JES,0,600409433,1,0,2,02,2025-08-18,170,56.0,39.0,95.0,32.94117647058823,22.941176470588236,55.88235294117647
JES,0,600407454,0,0,2,03,2025-08-18,170,11.0,2.0,13.0,6.470588235294119,1.1764705882352942,7.647058823529412
JES,0,600411914,1,0,2,KF,2025-08-18,170,32.0,1.0,33.0,18.823529411764707,0.5882352941176471,19.411764705882355
JES,0,600410319,0,1,2,KF,2025-08-18,170,10.0,1.0,11.0,5.88235294117647,0.5882352941176471,6.470588235294119
JES,0,600408048,0,0,2,05,2025-08-18,170,20.0,12.0,32.0,11.76470588235294,7.0588235294117645,18.823529411764707
JES,0,600410266,0,1,2,01,2025-08-18,170,2.0,7.0,9.0,1.1764705882352942,4.117647058823529,5.294117647058823
JES,0,600410208,0,0,2,KF,2025-08-18,170,28.0,0.0,28.0,16.470588235294116,0.0,16.470588235294116
JES,0,600408754,0,0,2,02,2025-08-18,170,27.0,0.0,27.0,15.88235294117647,0.0,15.88235294117647
JES,0,600405094,0,1,2,05,2026-03-16,44,8.0,0.0,8.0,18.181818181818183,0.0,18.181818181818183
JES,0,600412973,1,1,2,02,2025-11-10,112,10.0,0.0,10.0,8.928571428571429,0.0,8.928571428571429
JES,0,600412329,1,0,0,KF,2025-08-18,170,2.0,4.0,6.0,1.1764705882352942,2.3529411764705883,3.5294117647058822
JES,0,600410050,1,1,2,01,2025-08-18,170,10.0,8.0,18.0,5.88235294117647,4.705882352941177,10.588235294117647
JES,0,600411528,0,1,2,01,2025-08-18,170,6.0,0.0,6.0,3.5294117647058822,0.0,3.5294117647058822
JES,0,600410138,0,0,2,KF,2025-08-18,170,1.0,0.0,1.0,0.5882352941176471,0.0,0.5882352941176471
JES,0,600410038,0,0,0,04,2025-08-18,170,4.0,0.0,4.0,2.3529411764705883,0.0,2.3529411764705883
JES,0,600403721,1,1,2,05,2025-08-18,170,16.0,0.0,16.0,9.411764705882353,0.0,9.411764705882353
JES,0,600411162,0,0,2,01,2025-08-18,170,9.0,2.0,11.0,5.294117647058823,1.1764705882352942,6.470588235294119
JES,0,600411390,0,1,0,03,2025-08-18,170,0.0,0.0,0.0,0.0,0.0,0.0
JES,0,600411460,0,1,2,01,2025-08-18,170,4.0,1.0,5.0,2.3529411764705883,0.5882352941176471,2.941176470588235
JES,0,600412972,0,1,2,KF,2025-11-10,112,20.0,0.0,20.0,17.857142857142858,0.0,17.857142857142858
JES,0,600412971,0,1,2,KF,2025-11-10,112,20.0,0.0,20.0,17.857142857142858,0.0,17.857142857142858
JES,0,600411461,1,1,2,01,2025-08-18,170,2.0,1.0,3.0,1.1764705882352942,0.5882352941176471,1.7647058823529411
JES,0,600411424,0,1,2,05,2025-08-18,170,42.0,4.0,46.0,24.705882352941178,2.3529411764705883,27.058823529411764
JES,0,600408945,0,0,2,03,2025-08-18,170,10.0,0.0,10.0,5.88235294117647,0.0,5.88235294117647
JES,0,600412681,0,1,0,KF,2025-08-18,170,20.0,6.0,26.0,11.76470588235294,3.5294117647058822,15.294117647058824
JES,0,600407900,1,1,2,03,2025-08-18,170,3.0,0.0,3.0,1.7647058823529411,0.0,1.7647058823529411
JES,0,600407727,1,0,2,04,2025-08-18,170,3.0,2.0,5.0,1.7647058823529411,1.1764705882352942,2.941176470588235
JES,0,600412698,1,0,2,KF,2025-09-23,145,4.0,0.0,4.0,2.7586206896551726,0.0,2.7586206896551726
JES,0,600408606,1,0,2,03,2025-09-23,145,5.0,3.0,8.0,3.4482758620689653,2.0689655172413794,5.517241379310345
JES,0,600409901,0,1,2,KF,2025-08-18,170,10.0,0.0,10.0,5.88235294117647,0.0,5.88235294117647
JES,0,600405143,0,1,2,04,2025-08-18,170,7.0,1.0,8.0,4.117647058823529,0.5882352941176471,4.705882352941177
JES,0,600404869,1,1,0,04,2025-08-18,170,2.0,0.0,2.0,1.1764705882352942,0.0,1.1764705882352942
JES,0,600406554,0,1,0,03,2025-08-18,170,21.0,3.0,24.0,12.352941176470589,1.7647058823529411,14.117647058823529
JES,0,600408894,0,1,2,03,2025-08-18,170,7.0,0.0,7.0,4.117647058823529,0.0,4.117647058823529
JES,0,600409871,1,0,2,01,2025-08-18,170,7.0,6.0,13.0,4.117647058823529,3.5294117647058822,7.647058823529412
JES,0,600407220,0,1,2,03,2025-08-18,170,10.0,2.0,12.0,5.88235294117647,1.1764705882352942,7.0588235294117645
JES,0,600412359,0,1,0,KF,2025-08-18,170,3.0,0.0,3.0,1.7647058823529411,0.0,1.7647058823529411
JES,0,600411160,0,1,2,KF,2025-08-18,170,6.0,1.0,7.0,3.5294117647058822,0.5882352941176471,4.117647058823529
JES,0,600408541,1,1,2,03,2025-08-18,170,2.0,0.0,2.0,1.1764705882352942,0.0,1.1764705882352942
JES,0,600411203,0,0,2,04,2026-03-05,51,5.0,1.0,6.0,9.803921568627452,1.9607843137254901,11.76470588235294
JES,0,600410604,1,0,0,01,2025-12-15,92,13.0,0.0,13.0,14.130434782608695,0.0,14.130434782608695
JES,0,600404633,0,0,0,04,2025-12-15,92,14.0,0.0,14.0,15.217391304347828,0.0,15.217391304347828
JES,0,600406214,1,0,2,05,2025-08-18,170,7.0,2.0,9.0,4.117647058823529,1.1764705882352942,5.294117647058823
JES,0,600413133,1,1,0,04,2026-02-24,58,10.0,0.0,10.0,17.24137931034483,0.0,17.24137931034483
JES,0,600407260,0,1,0,02,2025-08-18,170,3.0,0.0,3.0,1.7647058823529411,0.0,1.7647058823529411
JES,0,600412577,0,0,2,KF,2025-08-18,170,10.0,12.0,22.0,5.88235294117647,7.0588235294117645,12.941176470588237
JES,0,600412700,1,0,2,05,2025-08-18,170,5.0,0.0,5.0,2.941176470588235,0.0,2.941176470588235
JES,0,600406914,1,1,0,04,2025-08-18,170,5.0,0.0,5.0,2.941176470588235,0.0,2.941176470588235
JES,0,600412324,0,1,2,03,2025-08-18,170,4.0,0.0,4.0,2.3529411764705883,0.0,2.3529411764705883
JES,0,600409252,1,1,2,03,2025-08-18,170,18.0,0.0,18.0,10.588235294117647,0.0,10.588235294117647
JES,0,600412284,0,1,2,KF,2025-08-18,170,19.0,7.0,26.0,11.176470588235295,4.117647058823529,15.294117647058824
JES,0,600410449,1,1,2,02,2025-11-11,111,15.0,0.0,15.0,13.513513513513514,0.0,13.513513513513514
JES,0,600412285,1,1,2,01,2025-08-18,170,17.0,2.0,19.0,10.0,1.1764705882352942,11.176470588235295
JES,0,600408615,1,0,2,04,2025-08-18,170,5.0,2.0,7.0,2.941176470588235,1.1764705882352942,4.117647058823529
JES,0,600413207,1,1,0,KF,2026-04-13,29,1.0,0.0,1.0,3.4482758620689653,0.0,3.4482758620689653
JES,0,600411421,1,0,2,01,2025-08-18,170,14.0,1.0,15.0,8.235294117647058,0.5882352941176471,8.823529411764707
JES,0,600413038,1,1,2,01,2025-12-15,92,18.0,0.0,18.0,19.565217391304348,0.0,19.565217391304348
JES,0,600410139,0,1,2,KF,2025-08-18,170,30.0,2.0,32.0,17.647058823529413,1.1764705882352942,18.823529411764707
JES,0,600405307,1,0,0,05,2025-08-18,170,11.0,0.0,11.0,6.470588235294119,0.0,6.470588235294119
JES,0,600409294,1,0,2,03,2025-08-18,170,37.0,7.0,44.0,21.764705882352942,4.117647058823529,25.882352941176475
JES,0,600407692,0,0,2,04,2025-08-18,170,5.0,0.0,5.0,2.941176470588235,0.0,2.941176470588235
JES,0,600410574,1,0,2,02,2025-08-18,170,1.0,5.0,6.0,0.5882352941176471,2.941176470588235,3.5294117647058822
JES,0,600412631,1,0,2,05,2025-08-18,170,29.0,7.0,36.0,17.058823529411764,4.117647058823529,21.176470588235293
JES,0,600412629,0,0,2,01,2025-08-18,170,31.0,7.0,38.0,18.235294117647058,4.117647058823529,22.35294117647059
JES,0,600409005,0,0,2,03,2025-08-18,170,8.0,0.0,8.0,4.705882352941177,0.0,4.705882352941177
JES,0,600410478,1,1,2,04,2026-03-31,38,1.0,0.0,1.0,2.631578947368421,0.0,2.631578947368421
JES,0,600409090,0,1,0,02,2025-08-18,170,1.0,2.0,3.0,0.5882352941176471,1.1764705882352942,1.7647058823529411
JES,0,600410536,0,1,2,01,2025-08-18,170,9.0,0.0,9.0,5.294117647058823,0.0,5.294117647058823
JES,0,600410424,0,1,2,03,2025-08-18,170,11.0,0.0,11.0,6.470588235294119,0.0,6.470588235294119
JES,0,600409316,1,1,2,03,2025-08-18,170,23.0,3.0,26.0,13.529411764705882,1.7647058823529411,15.294117647058824
JES,0,600406725,0,1,2,05,2025-08-18,170,0.0,1.0,1.0,0.0,0.5882352941176471,0.5882352941176471
JES,0,600411576,0,1,2,01,2025-08-18,170,0.0,1.0,1.0,0.0,0.5882352941176471,0.5882352941176471
JES,0,600410537,0,1,2,01,2025-08-18,170,17.0,0.0,17.0,10.0,0.0,10.0
JES,0,600410571,0,0,2,KF,2025-08-18,170,44.0,2.0,46.0,25.882352941176475,1.1764705882352942,27.058823529411764
JES,0,600411577,0,0,0,01,2025-08-18,170,11.0,1.0,12.0,6.470588235294119,0.5882352941176471,7.0588235294117645
JES,0,600403823,0,1,2,05,2025-08-18,170,21.0,3.0,24.0,12.352941176470589,1.7647058823529411,14.117647058823529
JES,0,600408906,0,1,2,05,2025-08-18,170,2.0,2.0,4.0,1.1764705882352942,1.1764705882352942,2.3529411764705883
JES,0,600408844,0,1,2,02,2025-08-18,170,0.0,0.0,0.0,0.0,0.0,0.0
JES,0,600408896,1,1,2,03,2025-08-18,170,4.0,0.0,4.0,2.3529411764705883,0.0,2.3529411764705883
JES,0,600406571,1,1,2,05,2025-08-18,170,6.0,0.0,6.0,3.5294117647058822,0.0,3.5294117647058822
JES,0,600412080,0,0,2,05,2025-10-22,124,68.0,0.0,68.0,54.83870967741935,0.0,54.83870967741935
JES,0,600412654,0,1,2,03,2025-08-18,170,99.0,0.0,99.0,58.235294117647065,0.0,58.235294117647065
JES,0,600412655,1,1,2,KF,2025-08-18,170,46.0,1.0,47.0,27.058823529411764,0.5882352941176471,27.647058823529413
JES,0,600410155,1,1,2,01,2025-08-18,170,4.0,0.0,4.0,2.3529411764705883,0.0,2.3529411764705883
JES,0,600412308,0,1,2,01,2025-08-18,170,7.0,0.0,7.0,4.117647058823529,0.0,4.117647058823529
JES,0,600405310,0,1,2,05,2025-08-18,170,46.0,2.0,48.0,27.058823529411764,1.1764705882352942,28.235294117647058
JES,0,600410371,1,1,2,02,2025-08-18,170,17.0,3.0,20.0,10.0,1.7647058823529411,11.76470588235294
JES,0,600413152,0,0,2,KF,2026-03-05,51,18.0,0.0,18.0,35.294117647058826,0.0,35.294117647058826
JES,0,600413151,0,0,2,02,2026-03-05,51,18.0,0.0,18.0,35.294117647058826,0.0,35.294117647058826
JES,0,600410545,0,0,1,02,2025-12-08,97,12.0,0.0,12.0,12.371134020618557,0.0,12.371134020618557
JES,0,600404888,0,0,2,05,2025-08-18,170,14.0,2.0,16.0,8.235294117647058,1.1764705882352942,9.411764705882353
JES,0,600409329,0,1,2,01,2025-08-18,170,5.0,0.0,5.0,2.941176470588235,0.0,2.941176470588235
JES,0,600410569,1,1,2,KF,2025-08-18,170,22.0,1.0,23.0,12.941176470588237,0.5882352941176471,13.529411764705882
JES,0,600408892,1,1,2,03,2025-08-18,170,12.0,4.0,16.0,7.0588235294117645,2.3529411764705883,9.411764705882353
JES,0,600410147,0,1,2,KF,2025-08-18,170,21.0,6.0,27.0,12.352941176470589,3.5294117647058822,15.88235294117647
JES,0,600412597,0,0,0,KF,2025-08-18,170,5.0,1.0,6.0,2.941176470588235,0.5882352941176471,3.5294117647058822
JES,0,600411545,0,1,2,02,2025-08-18,170,8.0,2.0,10.0,4.705882352941177,1.1764705882352942,5.88235294117647
JES,0,600411346,0,1,2,01,2025-08-18,170,11.0,5.0,16.0,6.470588235294119,2.941176470588235,9.411764705882353
JES,0,600407294,1,1,2,03,2025-08-18,170,8.0,0.0,8.0,4.705882352941177,0.0,4.705882352941177
JES,0,600408149,0,1,0,04,2025-08-18,170,27.0,1.0,28.0,15.88235294117647,0.5882352941176471,16.470588235294116
JES,0,600408611,1,1,2,03,2025-08-18,170,4.0,1.0,5.0,2.3529411764705883,0.5882352941176471,2.941176470588235
JES,0,600412357,0,1,2,KF,2025-08-18,170,8.0,0.0,8.0,4.705882352941177,0.0,4.705882352941177
JES,0,600408308,0,1,2,05,2025-08-18,170,14.0,2.0,16.0,8.235294117647058,1.1764705882352942,9.411764705882353
JES,0,600413122,0,1,2,03,2026-02-17,63,68.0,4.0,72.0,107.93650793650794,6.349206349206349,114.28571428571428
JES,0,600404874,1,1,1,04,2025-08-18,170,1.0,3.0,4.0,0.5882352941176471,1.7647058823529411,2.3529411764705883
JES,0,600409907,0,1,1,KF,2025-08-18,170,1.0,2.0,3.0,0.5882352941176471,1.1764705882352942,1.7647058823529411
JES,0,600412917,0,1,0,01,2025-10-13,131,7.0,0.0,7.0,5.343511450381679,0.0,5.343511450381679
JES,0,600410568,1,1,2,KF,2025-08-18,170,41.0,3.0,44.0,24.11764705882353,1.7647058823529411,25.882352941176475
JES,0,600409013,1,1,2,03,2025-08-18,170,31.0,2.0,33.0,18.235294117647058,1.1764705882352942,19.411764705882355
JES,0,600406770,0,1,2,05,2025-08-18,170,60.0,2.0,62.0,35.294117647058826,1.1764705882352942,36.470588235294116
JES,0,600413003,0,0,2,02,2025-11-21,103,15.0,1.0,16.0,14.563106796116504,0.9708737864077669,15.53398058252427
JES,0,600412979,1,0,2,04,2025-11-12,110,20.0,1.0,21.0,18.181818181818183,0.9090909090909091,19.090909090909093
JES,0,600411857,0,1,2,02,2026-03-02,54,8.0,0.0,8.0,14.814814814814813,0.0,14.814814814814813
JES,0,600406079,0,0,2,04,2025-08-18,170,26.0,2.0,28.0,15.294117647058824,1.1764705882352942,16.470588235294116
JES,0,600407902,0,0,2,03,2026-01-21,76,11.0,0.0,11.0,14.473684210526317,0.0,14.473684210526317
JES,0,600412760,0,1,0,04,2025-08-18,170,90.0,0.0,90.0,52.94117647058824,0.0,52.94117647058824
JES,0,600412442,0,0,2,05,2025-08-18,170,13.0,0.0,13.0,7.647058823529412,0.0,7.647058823529412
JES,0,600404876,1,0,0,04,2025-08-18,170,8.0,0.0,8.0,4.705882352941177,0.0,4.705882352941177
JES,0,600413021,0,1,2,KF,2025-12-04,99,16.0,5.0,21.0,16.161616161616163,5.05050505050505,21.21212121212121
JES,0,600412784,0,0,2,01,2025-09-09,155,3.0,2.0,5.0,1.935483870967742,1.2903225806451613,3.225806451612903
JES,0,600409144,0,1,2,04,2025-08-18,170,5.0,0.0,5.0,2.941176470588235,0.0,2.941176470588235
JES,0,600413020,1,1,2,02,2025-12-04,99,15.0,0.0,15.0,15.151515151515152,0.0,15.151515151515152
JES,0,600403262,0,0,2,05,2025-08-18,170,60.0,12.0,72.0,35.294117647058826,7.0588235294117645,42.35294117647059
JES,0,600407317,0,0,2,02,2025-08-18,170,16.0,0.0,16.0,9.411764705882353,0.0,9.411764705882353
JES,0,600407672,1,1,2,03,2025-08-18,170,7.0,2.0,9.0,4.117647058823529,1.1764705882352942,5.294117647058823
JES,0,600407792,1,0,2,04,2025-08-18,170,4.0,2.0,6.0,2.3529411764705883,1.1764705882352942,3.5294117647058822
JES,0,600406088,0,1,2,03,2025-08-18,170,2.0,0.0,2.0,1.1764705882352942,0.0,1.1764705882352942
JES,0,600408060,0,1,0,04,2025-08-18,170,7.0,0.0,7.0,4.117647058823529,0.0,4.117647058823529
JES,0,600410743,0,1,2,05,2025-10-08,134,16.0,1.0,17.0,11.940298507462686,0.7462686567164178,12.686567164179104
JES,0,600412795,1,1,2,KF,2025-11-20,104,23.0,13.0,36.0,22.115384615384613,12.5,34.61538461538461
JES,0,600410194,1,1,2,KF,2025-08-18,170,18.0,1.0,19.0,10.588235294117647,0.5882352941176471,11.176470588235295
JES,0,600406642,1,0,2,04,2025-08-18,170,7.0,3.0,10.0,4.117647058823529,1.7647058823529411,5.88235294117647
JES,0,600410776,0,1,2,01,2025-08-18,170,16.0,4.0,20.0,9.411764705882353,2.3529411764705883,11.76470588235294
JES,0,600411399,0,0,1,KF,2025-08-18,170,7.0,2.0,9.0,4.117647058823529,1.1764705882352942,5.294117647058823
JES,0,600407711,1,0,2,04,2025-08-18,170,5.0,2.0,7.0,2.941176470588235,1.1764705882352942,4.117647058823529
JES,0,600411856,1,1,2,01,2026-03-02,54,5.0,1.0,6.0,9.25925925925926,1.8518518518518516,11.11111111111111
JES,0,600411054,1,1,2,04,2025-08-18,170,3.0,0.0,3.0,1.7647058823529411,0.0,1.7647058823529411
JES,0,600410152,1,1,2,01,2025-08-18,170,28.0,1.0,29.0,16.470588235294116,0.5882352941176471,17.058823529411764
JES,0,600408968,1,1,2,03,2025-08-18,170,28.0,1.0,29.0,16.470588235294116,0.5882352941176471,17.058823529411764
JES,0,600412950,0,1,2,04,2025-11-03,117,7.0,0.0,7.0,5.982905982905983,0.0,5.982905982905983
JES,0,600412949,1,1,2,02,2025-11-03,117,22.0,2.0,24.0,18.803418803418804,1.7094017094017095,20.51282051282051
JES,0,600411052,0,1,0,KF,2025-08-18,170,16.0,2.0,18.0,9.411764705882353,1.1764705882352942,10.588235294117647
JES,0,600411544,1,1,2,01,2025-08-18,170,9.0,0.0,9.0,5.294117647058823,0.0,5.294117647058823
JES,0,600412013,1,1,2,02,2025-08-18,170,9.0,0.0,9.0,5.294117647058823,0.0,5.294117647058823
JES,0,600410881,0,0,2,04,2025-08-18,170,21.0,0.0,21.0,12.352941176470589,0.0,12.352941176470589
JES,0,600408655,1,1,2,05,2025-08-18,170,17.0,0.0,17.0,10.0,0.0,10.0
JES,0,600411585,1,1,2,05,2025-08-18,170,41.0,8.0,49.0,24.11764705882353,4.705882352941177,28.823529411764703
JES,0,600409385,1,1,2,05,2025-08-18,170,11.0,1.0,12.0,6.470588235294119,0.5882352941176471,7.0588235294117645
JES,0,600407963,0,0,2,04,2025-08-18,170,8.0,2.0,10.0,4.705882352941177,1.1764705882352942,5.88235294117647
JES,0,600410046,0,0,2,KF,2025-08-18,170,4.0,3.0,7.0,2.3529411764705883,1.7647058823529411,4.117647058823529
JES,0,600412659,1,0,2,05,2025-08-18,170,19.0,14.0,33.0,11.176470588235295,8.235294117647058,19.411764705882355
JES,0,600408609,0,0,2,03,2025-08-18,170,3.0,2.0,5.0,1.7647058823529411,1.1764705882352942,2.941176470588235
JES,0,600412116,1,0,2,01,2025-08-18,170,17.0,11.0,28.0,10.0,6.470588235294119,16.470588235294116
JES,0,600411634,1,0,0,04,2026-04-10,30,1.0,0.0,1.0,3.3333333333333335,0.0,3.3333333333333335
