school,student_id,state_report_id,student_grade,gender,ethnic_name,student_age,meal_status_code,student_status_current,entry_date,entry_code,unexcused,excused,unexcused_absence_pct,excused_absence_pct,total_absence_pct,school_l1_referrals,school_l2_referrals,school_l3_referrals,school_l4_referrals,total_school_referrals,bus_l1_referrals,bus_l2_referrals,bus_l3_referrals,total_bus_referrals
JES,600411173,4042434403,01,Female,NonBlack,7,01,A,45887.0,R,10.0,2.0,5.88235294117647,1.1764705882352942,7.0588235294117645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600411534,8518276362,KF,Male,NonBlack,6,01,A,45887.0,R,14.0,2.0,8.235294117647058,1.1764705882352942,9.411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600411483,7053072667,01,Male,NonBlack,7,03,A,46139.0,R,10.0,0.0,5.88235294117647,0.0,5.88235294117647,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
JES,600412838,8702275346,04,Female,Black,10,06,A,45898.0,R,7.0,2.0,4.117647058823529,1.1764705882352942,5.294117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600413091,7312077861,05,Male,NonBlack,11,03,A,46037.0,C,8.0,0.0,4.705882352941177,0.0,4.705882352941177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600413090,8122474868,02,Male,NonBlack,8,03,A,46037.0,C,6.0,0.0,3.5294117647058822,0.0,3.5294117647058822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600405695,4887731453,04,Female,NonBlack,10,05,A,45887.0,R,2.0,1.0,1.1764705882352942,0.5882352941176471,1.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600406917,5606611828,04,Female,Black,10,05,A,45887.0,R,7.0,0.0,4.117647058823529,0.0,4.117647058823529,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
JES,600411829,6084080887,03,Male,Black,8,03,A,45887.0,R,18.0,2.0,10.588235294117647,1.1764705882352942,11.76470588235294,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
JES,600411521,7227538176,05,Female,Black,12,04,A,45887.0,R,66.0,0.0,38.82352941176471,0.0,38.82352941176471,2.0,5.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0
JES,600409863,5705722677,01,Male,NonBlack,6,03,A,45887.0,R,5.0,3.0,2.941176470588235,1.7647058823529411,4.705882352941177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600407827,2236071314,04,Male,Black,10,03,A,45887.0,R,4.0,0.0,2.3529411764705883,0.0,2.3529411764705883,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
JES,600412212,6465216143,KF,Male,NonBlack,6,03,A,45887.0,R,11.0,4.0,6.470588235294119,2.3529411764705883,8.823529411764707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412701,8260154717,KF,Female,NonBlack,6,05,A,45887.0,R,4.0,0.0,2.3529411764705883,0.0,2.3529411764705883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600409817,4804086035,04,Female,NonBlack,10,05,A,45887.0,R,3.0,0.0,1.7647058823529411,0.0,1.7647058823529411,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
JES,600410134,6843072283,01,Male,Black,7,04,A,45887.0,R,5.0,0.0,2.941176470588235,0.0,2.941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412661,7137156747,04,Female,Black,11,05,A,45887.0,R,18.0,0.0,10.588235294117647,0.0,10.588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600406862,6121243745,05,Male,Black,11,05,A,45930.0,R,66.0,0.0,38.82352941176471,0.0,38.82352941176471,2.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,3.0
JES,600412447,3360122164,KF,Female,Black,5,05,A,45887.0,R,7.0,3.0,4.117647058823529,1.7647058823529411,5.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600410531,7454527224,02,Female,NonBlack,8,04,A,45887.0,R,9.0,0.0,5.294117647058823,0.0,5.294117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600409882,2061784681,KF,Female,NonBlack,6,03,A,45887.0,R,4.0,2.0,2.3529411764705883,1.1764705882352942,3.5294117647058822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600406340,7648827731,03,Female,NonBlack,9,03,A,45887.0,R,5.0,4.0,2.941176470588235,2.3529411764705883,5.294117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600408623,6048471102,04,Male,NonBlack,10,02,A,45887.0,R,1.0,2.0,0.5882352941176471,1.1764705882352942,1.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600409883,8832726862,KF,Female,Black,5,04,A,45887.0,R,6.0,0.0,3.5294117647058822,0.0,3.5294117647058822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600407345,2660327817,04,Male,Black,11,05,A,45887.0,R,6.0,0.0,3.5294117647058822,0.0,3.5294117647058822,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
JES,600409093,8878338575,04,Female,Black,9,05,A,45887.0,R,14.0,0.0,8.235294117647058,0.0,8.235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600411949,3223517752,05,Female,Black,11,02,A,45887.0,R,14.0,1.0,8.235294117647058,0.5882352941176471,8.823529411764707,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
JES,600407829,4365614604,03,Male,Black,9,01,A,45887.0,R,2.0,2.0,1.1764705882352942,1.1764705882352942,2.3529411764705883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600407469,3407076078,04,Male,Black,10,05,A,45887.0,R,29.0,4.0,17.058823529411764,2.3529411764705883,19.411764705882355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412014,1306564383,03,Male,Black,9,01,A,45887.0,R,22.0,0.0,12.941176470588237,0.0,12.941176470588237,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0
JES,600412314,5722186376,KF,Female,NonBlack,6,02,A,45887.0,R,12.0,0.0,7.0588235294117645,0.0,7.0588235294117645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412896,4687562267,KF,Female,Black,6,05,A,45929.0,C,9.0,3.0,5.294117647058823,1.7647058823529411,7.0588235294117645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412897,4661528867,01,Male,Black,7,05,A,45929.0,C,11.0,3.0,6.470588235294119,1.7647058823529411,8.235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412898,7472547723,04,Male,Black,10,05,A,45929.0,C,13.0,3.0,7.647058823529412,1.7647058823529411,9.411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600408447,5807510106,04,Male,Black,9,04,A,45887.0,R,48.0,15.0,28.235294117647058,8.823529411764707,37.05882352941177,0.0,1.0,3.0,0.0,4.0,0.0,2.0,0.0,2.0
JES,600406750,5350064746,05,Male,NonBlack,11,03,A,45887.0,R,32.0,0.0,18.823529411764707,0.0,18.823529411764707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412789,3856288652,02,Male,Black,8,01,A,46065.0,R,8.0,0.0,4.705882352941177,0.0,4.705882352941177,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0
JES,600405781,3322456126,05,Male,NonBlack,11,04,A,46028.0,R,18.0,0.0,10.588235294117647,0.0,10.588235294117647,0.0,4.0,0.0,1.0,5.0,0.0,3.0,0.0,3.0
JES,600413067,7158076283,04,Female,Black,10,04,A,46028.0,R,1.0,2.0,0.5882352941176471,1.1764705882352942,1.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600407830,2152265138,04,Male,Black,10,03,A,45887.0,R,1.0,0.0,0.5882352941176471,0.0,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600407388,5322032667,02,Female,NonBlack,8,03,A,45887.0,R,1.0,0.0,0.5882352941176471,0.0,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
JES,600411458,4321278158,01,Female,NonBlack,7,05,A,45887.0,R,13.0,11.0,7.647058823529412,6.470588235294119,14.117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600407343,5607183825,05,Female,NonBlack,11,05,A,45887.0,R,16.0,0.0,9.411764705882353,0.0,9.411764705882353,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0
JES,600407344,6360518432,04,Male,NonBlack,10,05,A,45887.0,R,2.0,0.0,1.1764705882352942,0.0,1.1764705882352942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600413167,8762578878,01,Female,Black,7,03,A,46099.0,C,9.0,0.0,5.294117647058823,0.0,5.294117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600411858,4278088584,02,Male,Black,8,04,A,46083.0,S,2.0,0.0,1.1764705882352942,0.0,1.1764705882352942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600408230,4770583367,05,Female,Black,11,04,A,45887.0,R,14.0,2.0,8.235294117647058,1.1764705882352942,9.411764705882353,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
JES,600407310,5122165481,02,Female,Black,8,04,A,45887.0,R,6.0,0.0,3.5294117647058822,0.0,3.5294117647058822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600408582,5743550686,02,Female,NonBlack,9,05,A,45916.0,R,27.0,10.0,15.88235294117647,5.88235294117647,21.764705882352942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600413007,4311066064,04,Male,Black,10,05,A,45992.0,C,12.0,0.0,7.0588235294117645,0.0,7.0588235294117645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600405065,8445582478,05,Male,Black,11,04,A,45887.0,R,5.0,0.0,2.941176470588235,0.0,2.941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600413016,3648657316,03,Male,Black,9,05,A,45993.0,R,2.0,0.0,1.1764705882352942,0.0,1.1764705882352942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600403467,1620248451,05,Male,NonBlack,11,03,A,45887.0,R,5.0,6.0,2.941176470588235,3.5294117647058822,6.470588235294119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412305,2248572067,KF,Male,NonBlack,6,03,A,45887.0,R,0.0,1.0,0.0,0.5882352941176471,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600408881,6218441864,03,Female,NonBlack,8,03,A,45887.0,R,1.0,2.0,0.5882352941176471,1.1764705882352942,1.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600408494,3130575208,03,Male,NonBlack,10,05,A,45887.0,R,32.0,4.0,18.823529411764707,2.3529411764705883,21.176470588235293,1.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,2.0
JES,600410365,1550140052,01,Female,NonBlack,7,05,A,45887.0,R,8.0,0.0,4.705882352941177,0.0,4.705882352941177,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0
JES,600410088,8507327575,03,Male,Black,9,01,A,45887.0,R,20.0,13.0,11.76470588235294,7.647058823529412,19.411764705882355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412012,3528560770,03,Male,Black,10,05,A,45887.0,R,9.0,0.0,5.294117647058823,0.0,5.294117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600407831,4887582862,04,Male,Black,10,05,A,45887.0,R,16.0,0.0,9.411764705882353,0.0,9.411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412689,3576146872,KF,Male,Black,6,03,A,45887.0,R,20.0,0.0,11.76470588235294,0.0,11.76470588235294,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
JES,600412827,4005362644,03,Male,Black,8,04,A,45896.0,C,56.0,2.0,32.94117647058823,1.1764705882352942,34.11764705882353,0.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0
JES,600412818,1025148281,04,Male,NonBlack,11,03,A,45891.0,R,3.0,0.0,1.7647058823529411,0.0,1.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600410882,5823650371,02,Male,NonBlack,8,04,A,45887.0,R,18.0,0.0,10.588235294117647,0.0,10.588235294117647,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
JES,600411933,3020472874,KF,Female,Black,6,05,A,45887.0,R,47.0,5.0,27.647058823529413,2.941176470588235,30.58823529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600410846,6851165748,02,Female,NonBlack,8,06,A,45887.0,R,10.0,3.0,5.88235294117647,1.7647058823529411,7.647058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600411697,1417760223,KF,Female,Black,5,06,A,45887.0,R,16.0,3.0,9.411764705882353,1.7647058823529411,11.176470588235295,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
JES,600406616,4451130318,03,Male,NonBlack,9,05,A,45887.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600405795,7663567184,05,Female,NonBlack,11,05,A,45887.0,R,1.0,2.0,0.5882352941176471,1.1764705882352942,1.7647058823529411,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
JES,600411446,7072786067,01,Female,Black,6,04,A,45887.0,R,8.0,0.0,4.705882352941177,0.0,4.705882352941177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600413044,2411857254,04,Male,Black,9,03,A,46029.0,C,5.0,3.0,2.941176470588235,1.7647058823529411,4.705882352941177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600411572,1442365251,04,Female,Black,11,04,A,45887.0,R,15.0,0.0,8.823529411764707,0.0,8.823529411764707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600411508,6454748133,KF,Female,Black,6,05,A,45887.0,R,42.0,0.0,24.705882352941178,0.0,24.705882352941178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600410887,1434263424,02,Female,Black,8,03,A,45887.0,R,56.0,0.0,32.94117647058823,0.0,32.94117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600406405,8461455441,05,Female,Black,10,05,A,45887.0,R,13.0,0.0,7.647058823529412,0.0,7.647058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600411660,4112502831,KF,Male,NonBlack,6,04,A,45887.0,R,28.0,0.0,16.470588235294116,0.0,16.470588235294116,0.0,3.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0
JES,600411659,6550332266,KF,Female,NonBlack,5,04,A,45887.0,R,1.0,2.0,0.5882352941176471,1.1764705882352942,1.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600407834,1315475332,04,Female,Black,9,04,A,45887.0,R,25.0,0.0,14.705882352941178,0.0,14.705882352941178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600410842,1003547035,04,Female,Black,10,03,A,45887.0,R,6.0,0.0,3.5294117647058822,0.0,3.5294117647058822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412576,6503281042,04,Male,Black,9,04,A,45887.0,R,56.0,2.0,32.94117647058823,1.1764705882352942,34.11764705882353,0.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0
JES,600412297,1321382286,02,Female,Black,8,04,A,45887.0,R,11.0,0.0,6.470588235294119,0.0,6.470588235294119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412296,3281680855,04,Female,Black,10,04,A,45887.0,R,3.0,0.0,1.7647058823529411,0.0,1.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600411919,6407548653,02,Female,Black,8,02,A,45887.0,R,12.0,0.0,7.0588235294117645,0.0,7.0588235294117645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600408964,5647374424,03,Female,NonBlack,9,04,A,45887.0,R,21.0,0.0,12.352941176470589,0.0,12.352941176470589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600410500,8420081121,04,Male,Black,10,04,A,45911.0,R,21.0,6.0,12.352941176470589,3.5294117647058822,15.88235294117647,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
JES,600412595,6234056524,04,Male,NonBlack,10,05,A,45887.0,R,6.0,3.0,3.5294117647058822,1.7647058823529411,5.294117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412594,7812276704,01,Female,NonBlack,7,05,A,45887.0,R,8.0,2.0,4.705882352941177,1.1764705882352942,5.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600413113,2431235236,03,Female,NonBlack,9,05,A,46062.0,C,5.0,0.0,2.941176470588235,0.0,2.941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600410312,4267224822,KF,Male,NonBlack,6,04,A,45887.0,R,58.0,35.0,34.11764705882353,20.588235294117645,54.70588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412371,4307454824,KF,Male,NonBlack,6,05,A,45887.0,R,6.0,0.0,3.5294117647058822,0.0,3.5294117647058822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412685,7246878076,01,Male,Black,7,03,A,45887.0,R,7.0,0.0,4.117647058823529,0.0,4.117647058823529,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
JES,600412686,7676748715,03,Female,Black,9,03,A,45887.0,R,7.0,2.0,4.117647058823529,1.1764705882352942,5.294117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600408830,5175513184,02,Male,Black,7,04,A,45888.0,R,1.0,4.0,0.5882352941176471,2.3529411764705883,2.941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600407288,6473408828,03,Female,Black,9,04,A,45887.0,R,6.0,0.0,3.5294117647058822,0.0,3.5294117647058822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600410368,5133850112,02,Male,NonBlack,8,04,A,45887.0,R,4.0,4.0,2.3529411764705883,2.3529411764705883,4.705882352941177,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
JES,600407216,3181746405,03,Male,Black,9,03,A,45887.0,R,10.0,1.0,5.88235294117647,0.5882352941176471,6.470588235294119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600406459,2273042181,04,Male,NonBlack,10,05,A,45887.0,R,8.0,7.0,4.705882352941177,4.117647058823529,8.823529411764707,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
JES,600412757,7701453728,KF,Female,Black,6,04,A,45887.0,R,12.0,0.0,7.0588235294117645,0.0,7.0588235294117645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600411042,3837401008,KF,Female,Black,6,02,A,45887.0,R,4.0,2.0,2.3529411764705883,1.1764705882352942,3.5294117647058822,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
JES,600412352,7768821126,KF,Male,Black,5,04,A,45891.0,R,14.0,11.0,8.235294117647058,6.470588235294119,14.705882352941178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600408849,5046656366,03,Female,Black,9,05,A,45887.0,R,26.0,1.0,15.294117647058824,0.5882352941176471,15.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412299,7801760468,KF,Female,NonBlack,6,05,A,45887.0,R,8.0,0.0,4.705882352941177,0.0,4.705882352941177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600403473,2364774220,05,Male,Black,11,03,A,45887.0,R,5.0,2.0,2.941176470588235,1.1764705882352942,4.117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
JES,600411542,6374860517,01,Male,NonBlack,7,02,A,45887.0,R,9.0,0.0,5.294117647058823,0.0,5.294117647058823,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
JES,600406828,4245038186,05,Male,NonBlack,11,04,A,45887.0,R,20.0,3.0,11.76470588235294,1.7647058823529411,13.529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600413208,6284814253,05,Female,Black,10,03,A,46125.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600406312,8451424668,05,Male,Black,11,01,A,45887.0,R,33.0,2.0,19.411764705882355,1.1764705882352942,20.588235294117645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600409007,1704303136,03,Male,Black,8,05,A,46031.0,S,9.0,0.0,5.294117647058823,0.0,5.294117647058823,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0
JES,600412283,7344508116,02,Female,Black,8,04,A,45887.0,R,19.0,4.0,11.176470588235295,2.3529411764705883,13.529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412829,1656538142,04,Female,NonBlack,10,03,A,45889.0,R,9.0,2.0,5.294117647058823,1.1764705882352942,6.470588235294119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412964,4156115851,05,Male,NonBlack,11,03,A,45966.0,R,10.0,0.0,5.88235294117647,0.0,5.88235294117647,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0
JES,600410173,4714367563,KF,Male,Black,6,04,A,45887.0,R,18.0,0.0,10.588235294117647,0.0,10.588235294117647,0.0,8.0,4.0,0.0,12.0,0.0,2.0,0.0,2.0
JES,600410036,5456725183,02,Male,Black,8,02,A,45887.0,R,5.0,0.0,2.941176470588235,0.0,2.941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412621,3818215848,KF,Male,Black,6,02,A,45887.0,R,4.0,0.0,2.3529411764705883,0.0,2.3529411764705883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412963,6051566547,04,Male,NonBlack,10,03,A,45966.0,R,7.0,0.0,4.117647058823529,0.0,4.117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600405994,7477077506,05,Male,Black,11,05,A,45887.0,R,3.0,0.0,1.7647058823529411,0.0,1.7647058823529411,0.0,1.0,1.0,0.0,2.0,0.0,3.0,0.0,3.0
JES,600413182,6753865116,05,Male,Black,11,03,A,46113.0,C,2.0,0.0,1.1764705882352942,0.0,1.1764705882352942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600411148,2115357267,01,Male,Black,7,03,A,45887.0,R,4.0,0.0,2.3529411764705883,0.0,2.3529411764705883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600413196,6120673272,04,Male,Black,11,03,A,46115.0,C,5.0,0.0,2.941176470588235,0.0,2.941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600408955,8526604052,05,Female,Black,11,05,A,45887.0,R,36.0,0.0,21.176470588235293,0.0,21.176470588235293,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0
JES,600409912,8816362472,01,Male,Black,7,04,A,45887.0,R,11.0,0.0,6.470588235294119,0.0,6.470588235294119,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
JES,600408598,2722551776,03,Male,NonBlack,9,05,A,45887.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600408394,1735324313,03,Male,NonBlack,9,05,A,45887.0,R,0.0,2.0,0.0,1.1764705882352942,1.1764705882352942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600409886,6106427138,KF,Female,NonBlack,6,05,A,45887.0,R,2.0,1.0,1.1764705882352942,0.5882352941176471,1.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600410257,3602504657,02,Female,NonBlack,9,05,A,45887.0,R,1.0,0.0,0.5882352941176471,0.0,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412750,6362505648,KF,Female,NonBlack,6,04,A,45940.0,D,16.0,0.0,9.411764705882353,0.0,9.411764705882353,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
JES,600405125,2117206223,04,Male,NonBlack,10,04,A,45940.0,R,33.0,0.0,19.411764705882355,0.0,19.411764705882355,1.0,5.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0
JES,600411748,7813102108,01,Male,NonBlack,8,04,A,45887.0,R,19.0,0.0,11.176470588235295,0.0,11.176470588235295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412754,2801682771,KF,Male,NonBlack,6,04,A,45887.0,R,20.0,0.0,11.76470588235294,0.0,11.76470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600407839,4731811801,04,Female,Black,10,03,A,45887.0,R,3.0,0.0,1.7647058823529411,0.0,1.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412082,2448573604,04,Male,NonBlack,10,04,A,46028.0,R1,7.0,0.0,4.117647058823529,0.0,4.117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412081,1257651028,03,Female,NonBlack,9,04,A,45887.0,R,42.0,0.0,24.705882352941178,0.0,24.705882352941178,0.0,2.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0
JES,600412083,1178080447,01,Male,Black,8,04,A,45887.0,R,20.0,0.0,11.76470588235294,0.0,11.76470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412312,3658807285,KF,Male,NonBlack,6,04,A,45887.0,R,4.0,0.0,2.3529411764705883,0.0,2.3529411764705883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600406674,5811008831,03,Male,Black,9,05,A,45887.0,R,6.0,2.0,3.5294117647058822,1.1764705882352942,4.705882352941177,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
JES,600413128,1204276513,03,Male,NonBlack,9,04,A,46077.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600413127,3682586015,01,Female,NonBlack,7,04,A,46077.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
